16 País Vasco;2020-03-29;32
17 Rioja, La;2020-03-29;3
01 Andalucía;2020-03-30;12
02 Aragón;2020-03-30;32
03 Asturias, Principado de;2020-03-30;7
04 Balears, Illes;2020-03-30;5
05 Canarias;2020-03-30;15
06 Cantabria;2020-03-30;10
08 Castilla - La Mancha;2020-03-30;86
07 Castilla y León;2020-03-30;74
09 Cataluña;2020-03-30;233
18 Ceuta;2020-03-30;0
10 Comunitat Valenciana;2020-03-30;29
11 Extremadura;2020-03-30;27
12 Galicia;2020-03-30;18
13 Madrid, Comunidad de;2020-03-30;211
19 Melilla;2020-03-30;0
14 Murcia, Región de;2020-03-30;9
15 Navarra, Comunidad Foral de;2020-03-30;11
16 País Vasco;2020-03-30;28
17 Rioja, La;2020-03-30;14
01 Andalucía;2020-03-31;60
02 Aragón;2020-03-31;31
03 Asturias, Principado de;2020-03-31;9
04 Balears, Illes;2020-03-31;4
05 Canarias;2020-03-31;7
06 Cantabria;2020-03-31;17
08 Castilla - La Mancha;2020-03-31;66
07 Castilla y León;2020-03-31;69
09 Cataluña;2020-03-31;242
18 Ceuta;2020-03-31;0
10 Comunitat Valenciana;2020-03-31;56
11 Extremadura;2020-03-31;19
12 Galicia;2020-03-31;19
13 Madrid, Comunidad de;2020-03-31;262
19 Melilla;2020-03-31;0
14 Murcia, Región de;2020-03-31;3
15 Navarra, Comunidad Foral de;2020-03-31;17
16 País Vasco;2020-03-31;44
17 Rioja, La;2020-03-31;5
01 Andalucía;2020-04-01;35
02 Aragón;2020-04-01;31
03 Asturias, Principado de;2020-04-01;1
04 Balears, Illes;2020-04-01;12
05 Canarias;2020-04-01;6
06 Cantabria;2020-04-01;6
08 Castilla - La Mancha;2020-04-01;80
07 Castilla y León;2020-04-01;56
09 Cataluña;2020-04-01;171
18 Ceuta;2020-04-01;0
10 Comunitat Valenciana;2020-04-01;48
11 Extremadura;2020-04-01;29
12 Galicia;2020-04-01;17
13 Madrid, Comunidad de;2020-04-01;310
19 Melilla;2020-04-01;0
14 Murcia, Región de;2020-04-01;5
15 Navarra, Comunidad Foral de;2020-04-01;11
16 País Vasco;2020-04-01;43
17 Rioja, La;2020-04-01;11
01 Andalucía;2020-04-02;33
02 Aragón;2020-04-02;24
03 Asturias, Principado de;2020-04-02;4
04 Balears, Illes;2020-04-02;11
05 Canarias;2020-04-02;5
06 Cantabria;2020-04-02;4
08 Castilla - La Mancha;2020-04-02;62
07 Castilla y León;2020-04-02;82
09 Cataluña;2020-04-02;155
18 Ceuta;2020-04-02;0
10 Comunitat Valenciana;2020-04-02;68
11 Extremadura;2020-04-02;19
12 Galicia;2020-04-02;18
13 Madrid, Comunidad de;2020-04-02;308
19 Melilla;2020-04-02;1
14 Murcia, Región de;2020-04-02;4
15 Navarra, Comunidad Foral de;2020-04-02;10
16 País Vasco;2020-04-02;32
17 Rioja, La;2020-04-02;8
01 Andalucía;2020-04-03;50
02 Aragón;2020-04-03;27
03 Asturias, Principado de;2020-04-03;3
04 Balears, Illes;2020-04-03;2
05 Canarias;2020-04-03;5
06 Cantabria;2020-04-03;4
08 Castilla - La Mancha;2020-04-03;73
07 Castilla y León;2020-04-03;63
09 Cataluña;2020-04-03;144
18 Ceuta;2020-04-03;0
10 Comunitat Valenciana;2020-04-03;60
11 Extremadura;2020-04-03;8
12 Galicia;2020-04-03;21
13 Madrid, Comunidad de;2020-04-03;240
19 Melilla;2020-04-03;0
14 Murcia, Región de;2020-04-03;5
15 Navarra, Comunidad Foral de;2020-04-03;20
16 País Vasco;2020-04-03;33
17 Rioja, La;2020-04-03;19
01 Andalucía;2020-04-04;44
02 Aragón;2020-04-04;19
03 Asturias, Principado de;2020-04-04;4
04 Balears, Illes;2020-04-04;4
05 Canarias;2020-04-04;2
06 Cantabria;2020-04-04;0
08 Castilla - La Mancha;2020-04-04;66
07 Castilla y León;2020-04-04;61
09 Cataluña;2020-04-04;125
18 Ceuta;2020-04-04;1
10 Comunitat Valenciana;2020-04-04;42
11 Extremadura;2020-04-04;10
12 Galicia;2020-04-04;15
13 Madrid, Comunidad de;2020-04-04;218
19 Melilla;2020-04-04;0
14 Murcia, Región de;2020-04-04;8
15 Navarra, Comunidad Foral de;2020-04-04;7
16 País Vasco;2020-04-04;38
17 Rioja, La;2020-04-04;6
01 Andalucía;2020-04-05;21
02 Aragón;2020-04-05;14
03 Asturias, Principado de;2020-04-05;6
04 Balears, Illes;2020-04-05;6
05 Canarias;2020-04-05;5
06 Cantabria;2020-04-05;9
08 Castilla - La Mancha;2020-04-05;77
07 Castilla y León;2020-04-05;72
09 Cataluña;2020-04-05;114
18 Ceuta;2020-04-05;1
10 Comunitat Valenciana;2020-04-05;24
11 Extremadura;2020-04-05;10
12 Galicia;2020-04-05;16
13 Madrid, Comunidad de;2020-04-05;195
19 Melilla;2020-04-05;0
14 Murcia, Región de;2020-04-05;9
15 Navarra, Comunidad Foral de;2020-04-05;9
16 País Vasco;2020-04-05;33
17 Rioja, La;2020-04-05;7
01 Andalucía;2020-04-06;37
02 Aragón;2020-04-06;28
03 Asturias, Principado de;2020-04-06;8
04 Balears, Illes;2020-04-06;3
05 Canarias;2020-04-06;4
06 Cantabria;2020-04-06;8
08 Castilla - La Mancha;2020-04-06;45
07 Castilla y León;2020-04-06;63
09 Cataluña;2020-04-06;162
18 Ceuta;2020-04-06;1
10 Comunitat Valenciana;2020-04-06;35
11 Extremadura;2020-04-06;30
12 Galicia;2020-04-06;14
13 Madrid, Comunidad de;2020-04-06;235
19 Melilla;2020-04-06;0
14 Murcia, Región de;2020-04-06;10
15 Navarra, Comunidad Foral de;2020-04-06;15
16 País Vasco;2020-04-06;38
17 Rioja, La;2020-04-06;19
01 Andalucía;2020-04-07;77
02 Aragón;2020-04-07;37
03 Asturias, Principado de;2020-04-07;6
04 Balears, Illes;2020-04-07;5
05 Canarias;2020-04-07;2
06 Cantabria;2020-04-07;7
08 Castilla - La Mancha;2020-04-07;78
07 Castilla y León;2020-04-07;46
09 Cataluña;2020-04-07;133
18 Ceuta;2020-04-07;0
10 Comunitat Valenciana;2020-04-07;52
11 Extremadura;2020-04-07;13
12 Galicia;2020-04-07;9
13 Madrid, Comunidad de;2020-04-07;215
19 Melilla;2020-04-07;0
14 Murcia, Región de;2020-04-07;7
15 Navarra, Comunidad Foral de;2020-04-07;4
16 País Vasco;2020-04-07;49
17 Rioja, La;2020-04-07;17
01 Andalucía;2020-04-08;47
02 Aragón;2020-04-08;36
03 Asturias, Principado de;2020-04-08;6
04 Balears, Illes;2020-04-08;0
05 Canarias;2020-04-08;1
06 Cantabria;2020-04-08;6
08 Castilla - La Mancha;2020-04-08;67
07 Castilla y León;2020-04-08;54
09 Cataluña;2020-04-08;205
18 Ceuta;2020-04-08;0
10 Comunitat Valenciana;2020-04-08;43
11 Extremadura;2020-04-08;12
12 Galicia;2020-04-08;18
13 Madrid, Comunidad de;2020-04-08;214
19 Melilla;2020-04-08;0
14 Murcia, Región de;2020-04-08;3
15 Navarra, Comunidad Foral de;2020-04-08;8
16 País Vasco;2020-04-08;54
17 Rioja, La;2020-04-08;5
01 Andalucía;2020-04-09;39
02 Aragón;2020-04-09;24
03 Asturias, Principado de;2020-04-09;16
04 Balears, Illes;2020-04-09;8
05 Canarias;2020-04-09;2
06 Cantabria;2020-04-09;4
08 Castilla - La Mancha;2020-04-09;109
07 Castilla y León;2020-04-09;47
09 Cataluña;2020-04-09;120
18 Ceuta;2020-04-09;0
10 Comunitat Valenciana;2020-04-09;29
11 Extremadura;2020-04-09;5
12 Galicia;2020-04-09;12
13 Madrid, Comunidad de;2020-04-09;172
19 Melilla;2020-04-09;0
14 Murcia, Región de;2020-04-09;2
15 Navarra, Comunidad Foral de;2020-04-09;4
16 País Vasco;2020-04-09;40
17 Rioja, La;2020-04-09;14
01 Andalucía;2020-04-10;46
02 Aragón;2020-04-10;16
03 Asturias, Principado de;2020-04-10;5
04 Balears, Illes;2020-04-10;5
05 Canarias;2020-04-10;1
06 Cantabria;2020-04-10;5
08 Castilla - La Mancha;2020-04-10;52
07 Castilla y León;2020-04-10;51
09 Cataluña;2020-04-10;90
18 Ceuta;2020-04-10;0
10 Comunitat Valenciana;2020-04-10;22
11 Extremadura;2020-04-10;15
12 Galicia;2020-04-10;18
13 Madrid, Comunidad de;2020-04-10;112
19 Melilla;2020-04-10;0
14 Murcia, Región de;2020-04-10;4
15 Navarra, Comunidad Foral de;2020-04-10;9
16 País Vasco;2020-04-10;36
17 Rioja, La;2020-04-10;11
01 Andalucía;2020-04-11;62
02 Aragón;2020-04-11;25
03 Asturias, Principado de;2020-04-11;16
04 Balears, Illes;2020-04-11;10
05 Canarias;2020-04-11;0
06 Cantabria;2020-04-11;3
08 Castilla - La Mancha;2020-04-11;60
07 Castilla y León;2020-04-11;41
09 Cataluña;2020-04-11;98
18 Ceuta;2020-04-11;0
10 Comunitat Valenciana;2020-04-11;20
11 Extremadura;2020-04-11;9
12 Galicia;2020-04-11;13
13 Madrid, Comunidad de;2020-04-11;194
19 Melilla;2020-04-11;0
14 Murcia, Región de;2020-04-11;3
15 Navarra, Comunidad Foral de;2020-04-11;5
16 País Vasco;2020-04-11;39
17 Rioja, La;2020-04-11;12
01 Andalucía;2020-04-12;16
02 Aragón;2020-04-12;14
03 Asturias, Principado de;2020-04-12;7
04 Balears, Illes;2020-04-12;5
05 Canarias;2020-04-12;1
06 Cantabria;2020-04-12;7
08 Castilla - La Mancha;2020-04-12;83
07 Castilla y León;2020-04-12;42
09 Cataluña;2020-04-12;130
18 Ceuta;2020-04-12;0
10 Comunitat Valenciana;2020-04-12;38
11 Extremadura;2020-04-12;9
12 Galicia;2020-04-12;10
13 Madrid, Comunidad de;2020-04-12;145
19 Melilla;2020-04-12;0
14 Murcia, Región de;2020-04-12;4
15 Navarra, Comunidad Foral de;2020-04-12;7
16 País Vasco;2020-04-12;27
17 Rioja, La;2020-04-12;4
01 Andalucía;2020-04-13;21
02 Aragón;2020-04-13;28
03 Asturias, Principado de;2020-04-13;8
04 Balears, Illes;2020-04-13;1
05 Canarias;2020-04-13;6
06 Cantabria;2020-04-13;3
08 Castilla - La Mancha;2020-04-13;88
07 Castilla y León;2020-04-13;36
09 Cataluña;2020-04-13;96
18 Ceuta;2020-04-13;0
10 Comunitat Valenciana;2020-04-13;31
11 Extremadura;2020-04-13;13
12 Galicia;2020-04-13;6
13 Madrid, Comunidad de;2020-04-13;145
19 Melilla;2020-04-13;0
14 Murcia, Región de;2020-04-13;5
15 Navarra, Comunidad Foral de;2020-04-13;10
16 País Vasco;2020-04-13;28
17 Rioja, La;2020-04-13;11
01 Andalucía;2020-04-14;29
02 Aragón;2020-04-14;22
03 Asturias, Principado de;2020-04-14;7
04 Balears, Illes;2020-04-14;7
05 Canarias;2020-04-14;2
06 Cantabria;2020-04-14;12
08 Castilla - La Mancha;2020-04-14;41
07 Castilla y León;2020-04-14;38
09 Cataluña;2020-04-14;252
18 Ceuta;2020-04-14;0
10 Comunitat Valenciana;2020-04-14;38
11 Extremadura;2020-04-14;8
12 Galicia;2020-04-14;9
13 Madrid, Comunidad de;2020-04-14;156
19 Melilla;2020-04-14;0
14 Murcia, Región de;2020-04-14;3
15 Navarra, Comunidad Foral de;2020-04-14;3
16 País Vasco;2020-04-14;43
17 Rioja, La;2020-04-14;12
01 Andalucía;2020-04-15;47
02 Aragón;2020-04-15;29
03 Asturias, Principado de;2020-04-15;4
04 Balears, Illes;2020-04-15;6
05 Canarias;2020-04-15;3
06 Cantabria;2020-04-15;5
08 Castilla - La Mancha;2020-04-15;41
07 Castilla y León;2020-04-15;35
09 Cataluña;2020-04-15;165
18 Ceuta;2020-04-15;0
10 Comunitat Valenciana;2020-04-15;27
11 Extremadura;2020-04-15;17
12 Galicia;2020-04-15;11
13 Madrid, Comunidad de;2020-04-15;153
19 Melilla;2020-04-15;0
14 Murcia, Región de;2020-04-15;2
15 Navarra, Comunidad Foral de;2020-04-15;9
16 País Vasco;2020-04-15;54
17 Rioja, La;2020-04-15;11
01 Andalucía;2020-04-16;28
02 Aragón;2020-04-16;19
03 Asturias, Principado de;2020-04-16;10
04 Balears, Illes;2020-04-16;3
05 Canarias;2020-04-16;4
06 Cantabria;2020-04-16;7
08 Castilla - La Mancha;2020-04-16;56
07 Castilla y León;2020-04-16;29
09 Cataluña;2020-04-16;134
18 Ceuta;2020-04-16;0
10 Comunitat Valenciana;2020-04-16;27
11 Extremadura;2020-04-16;13
12 Galicia;2020-04-16;10
13 Madrid, Comunidad de;2020-04-16;130
19 Melilla;2020-04-16;0
14 Murcia, Región de;2020-04-16;1
15 Navarra, Comunidad Foral de;2020-04-16;77
16 País Vasco;2020-04-16;36
17 Rioja, La;2020-04-16;5
01 Andalucía;2020-04-17;27
02 Aragón;2020-04-17;39
03 Asturias, Principado de;2020-04-17;4
04 Balears, Illes;2020-04-17;14
05 Canarias;2020-04-17;4
06 Cantabria;2020-04-17;5
08 Castilla - La Mancha;2020-04-17;61
07 Castilla y León;2020-04-17;28
09 Cataluña;2020-04-17;127
18 Ceuta;2020-04-17;0
10 Comunitat Valenciana;2020-04-17;43
11 Extremadura;2020-04-17;8
12 Galicia;2020-04-17;14
13 Madrid, Comunidad de;2020-04-17;125
19 Melilla;2020-04-17;0
14 Murcia, Región de;2020-04-17;3
15 Navarra, Comunidad Foral de;2020-04-17;16
16 País Vasco;2020-04-17;28
17 Rioja, La;2020-04-17;10
01 Andalucía;2020-04-18;26
02 Aragón;2020-04-18;18
03 Asturias, Principado de;2020-04-18;7
04 Balears, Illes;2020-04-18;7
05 Canarias;2020-04-18;4
06 Cantabria;2020-04-18;4
08 Castilla - La Mancha;2020-04-18;50
07 Castilla y León;2020-04-18;29
09 Cataluña;2020-04-18;54
18 Ceuta;2020-04-18;0
10 Comunitat Valenciana;2020-04-18;23
11 Extremadura;2020-04-18;4
12 Galicia;2020-04-18;12
13 Madrid, Comunidad de;2020-04-18;107
19 Melilla;2020-04-18;0
14 Murcia, Región de;2020-04-18;1
15 Navarra, Comunidad Foral de;2020-04-18;15
16 País Vasco;2020-04-18;42
17 Rioja, La;2020-04-18;5
01 Andalucía;2020-04-19;20
02 Aragón;2020-04-19;18
03 Asturias, Principado de;2020-04-19;2
04 Balears, Illes;2020-04-19;2
05 Canarias;2020-04-19;0
06 Cantabria;2020-04-19;5
08 Castilla - La Mancha;2020-04-19;58
07 Castilla y León;2020-04-19;35
09 Cataluña;2020-04-19;76
18 Ceuta;2020-04-19;0
10 Comunitat Valenciana;2020-04-19;14
11 Extremadura;2020-04-19;5
12 Galicia;2020-04-19;6
13 Madrid, Comunidad de;2020-04-19;112
19 Melilla;2020-04-19;0
14 Murcia, Región de;2020-04-19;1
15 Navarra, Comunidad Foral de;2020-04-19;16
16 País Vasco;2020-04-19;19
17 Rioja, La;2020-04-19;8
01 Andalucía;2020-04-20;4
02 Aragón;2020-04-20;6
03 Asturias, Principado de;2020-04-20;4
04 Balears, Illes;2020-04-20;4
05 Canarias;2020-04-20;1
06 Cantabria;2020-04-20;7
08 Castilla - La Mancha;2020-04-20;54
07 Castilla y León;2020-04-20;28
09 Cataluña;2020-04-20;143
18 Ceuta;2020-04-20;0
10 Comunitat Valenciana;2020-04-20;10
11 Extremadura;2020-04-20;8
12 Galicia;2020-04-20;8
13 Madrid, Comunidad de;2020-04-20;109
19 Melilla;2020-04-20;0
14 Murcia, Región de;2020-04-20;3
15 Navarra, Comunidad Foral de;2020-04-20;12
16 País Vasco;2020-04-20;22
17 Rioja, La;2020-04-20;9
01 Andalucía;2020-04-21;33
02 Aragón;2020-04-21;13
03 Asturias, Principado de;2020-04-21;8
04 Balears, Illes;2020-04-21;3
05 Canarias;2020-04-21;1
06 Cantabria;2020-04-21;2
08 Castilla - La Mancha;2020-04-21;65
07 Castilla y León;2020-04-21;33
09 Cataluña;2020-04-21;95
18 Ceuta;2020-04-21;0
10 Comunitat Valenciana;2020-04-21;17
11 Extremadura;2020-04-21;7
12 Galicia;2020-04-21;8
13 Madrid, Comunidad de;2020-04-21;117
19 Melilla;2020-04-21;0
14 Murcia, Región de;2020-04-21;3
15 Navarra, Comunidad Foral de;2020-04-21;4
16 País Vasco;2020-04-21;21
17 Rioja, La;2020-04-21;4
01 Andalucía;2020-04-22;29
02 Aragón;2020-04-22;25
03 Asturias, Principado de;2020-04-22;11
04 Balears, Illes;2020-04-22;4
05 Canarias;2020-04-22;0
06 Cantabria;2020-04-22;6
08 Castilla - La Mancha;2020-04-22;48
07 Castilla y León;2020-04-22;28
09 Cataluña;2020-04-22;96
18 Ceuta;2020-04-22;0
10 Comunitat Valenciana;2020-04-22;18
11 Extremadura;2020-04-22;3
12 Galicia;2020-04-22;7
13 Madrid, Comunidad de;2020-04-22;107
19 Melilla;2020-04-22;0
14 Murcia, Región de;2020-04-22;1
15 Navarra, Comunidad Foral de;2020-04-22;8
16 País Vasco;2020-04-22;43
17 Rioja, La;2020-04-22;5
01 Andalucía;2020-04-23;28
02 Aragón;2020-04-23;14
03 Asturias, Principado de;2020-04-23;6
04 Balears, Illes;2020-04-23;4
05 Canarias;2020-04-23;7
06 Cantabria;2020-04-23;5
08 Castilla - La Mancha;2020-04-23;67
07 Castilla y León;2020-04-23;30
09 Cataluña;2020-04-23;50
18 Ceuta;2020-04-23;0
10 Comunitat Valenciana;2020-04-23;23
11 Extremadura;2020-04-23;4
12 Galicia;2020-04-23;7
13 Madrid, Comunidad de;2020-04-23;81
19 Melilla;2020-04-23;0
14 Murcia, Región de;2020-04-23;1
15 Navarra, Comunidad Foral de;2020-04-23;8
16 País Vasco;2020-04-23;26
17 Rioja, La;2020-04-23;4
01 Andalucía;2020-04-24;24
02 Aragón;2020-04-24;14
03 Asturias, Principado de;2020-04-24;7
04 Balears, Illes;2020-04-24;2
05 Canarias;2020-04-24;2
06 Cantabria;2020-04-24;4
08 Castilla - La Mancha;2020-04-24;37
07 Castilla y León;2020-04-24;27
09 Cataluña;2020-04-24;105
18 Ceuta;2020-04-24;0
10 Comunitat Valenciana;2020-04-24;25
11 Extremadura;2020-04-24;5
12 Galicia;2020-04-24;6
13 Madrid, Comunidad de;2020-04-24;83
19 Melilla;2020-04-24;0
14 Murcia, Región de;2020-04-24;1
15 Navarra, Comunidad Foral de;2020-04-24;12
16 País Vasco;2020-04-24;19
17 Rioja, La;2020-04-24;4
01 Andalucía;2020-04-25;14
02 Aragón;2020-04-25;3
03 Asturias, Principado de;2020-04-25;8
04 Balears, Illes;2020-04-25;1
05 Canarias;2020-04-25;1
06 Cantabria;2020-04-25;1
08 Castilla - La Mancha;2020-04-25;38
07 Castilla y León;2020-04-25;27
09 Cataluña;2020-04-25;68
18 Ceuta;2020-04-25;0
10 Comunitat Valenciana;2020-04-25;14
11 Extremadura;2020-04-25;6
12 Galicia;2020-04-25;6
13 Madrid, Comunidad de;2020-04-25;74
19 Melilla;2020-04-25;0
14 Murcia, Región de;2020-04-25;1
15 Navarra, Comunidad Foral de;2020-04-25;2
16 País Vasco;2020-04-25;18
17 Rioja, La;2020-04-25;4
01 Andalucía;2020-04-26;12
02 Aragón;2020-04-26;14
03 Asturias, Principado de;2020-04-26;5
04 Balears, Illes;2020-04-26;4
05 Canarias;2020-04-26;0
06 Cantabria;2020-04-26;3
08 Castilla - La Mancha;2020-04-26;35
07 Castilla y León;2020-04-26;24
09 Cataluña;2020-04-26;133
18 Ceuta;2020-04-26;0
10 Comunitat Valenciana;2020-04-26;3
11 Extremadura;2020-04-26;6
12 Galicia;2020-04-26;11
13 Madrid, Comunidad de;2020-04-26;64
19 Melilla;2020-04-26;0
14 Murcia, Región de;2020-04-26;1
15 Navarra, Comunidad Foral de;2020-04-26;1
16 País Vasco;2020-04-26;11
17 Rioja, La;2020-04-26;5
01 Andalucía;2020-04-27;11
02 Aragón;2020-04-27;9
03 Asturias, Principado de;2020-04-27;4
04 Balears, Illes;2020-04-27;2
05 Canarias;2020-04-27;2
06 Cantabria;2020-04-27;2
08 Castilla - La Mancha;2020-04-27;31
07 Castilla y León;2020-04-27;20
09 Cataluña;2020-04-27;109
18 Ceuta;2020-04-27;0
10 Comunitat Valenciana;2020-04-27;11
11 Extremadura;2020-04-27;5
12 Galicia;2020-04-27;7
13 Madrid, Comunidad de;2020-04-27;62
19 Melilla;2020-04-27;0
14 Murcia, Región de;2020-04-27;2
15 Navarra, Comunidad Foral de;2020-04-27;0
16 País Vasco;2020-04-27;14
17 Rioja, La;2020-04-27;6
01 Andalucía;2020-04-28;20
02 Aragón;2020-04-28;1
03 Asturias, Principado de;2020-04-28;7
04 Balears, Illes;2020-04-28;4
05 Canarias;2020-04-28;1
06 Cantabria;2020-04-28;3
08 Castilla - La Mancha;2020-04-28;40
07 Castilla y León;2020-04-28;26
09 Cataluña;2020-04-28;97
18 Ceuta;2020-04-28;0
10 Comunitat Valenciana;2020-04-28;18
11 Extremadura;2020-04-28;7
12 Galicia;2020-04-28;139
13 Madrid, Comunidad de;2020-04-28;57
19 Melilla;2020-04-28;0
14 Murcia, Región de;2020-04-28;0
15 Navarra, Comunidad Foral de;2020-04-28;16
16 País Vasco;2020-04-28;19
17 Rioja, La;2020-04-28;4
01 Andalucía;2020-04-29;19
02 Aragón;2020-04-29;3
03 Asturias, Principado de;2020-04-29;4
04 Balears, Illes;2020-04-29;3
05 Canarias;2020-04-29;1
06 Cantabria;2020-04-29;0
08 Castilla - La Mancha;2020-04-29;27
07 Castilla y León;2020-04-29;16
09 Cataluña;2020-04-29;70
18 Ceuta;2020-04-29;0
10 Comunitat Valenciana;2020-04-29;18
11 Extremadura;2020-04-29;6
12 Galicia;2020-04-29;0
13 Madrid, Comunidad de;2020-04-29;71
19 Melilla;2020-04-29;0
14 Murcia, Región de;2020-04-29;0
15 Navarra, Comunidad Foral de;2020-04-29;3
16 País Vasco;2020-04-29;22
17 Rioja, La;2020-04-29;2
01 Andalucía;2020-04-30;31
02 Aragón;2020-04-30;10
03 Asturias, Principado de;2020-04-30;1
04 Balears, Illes;2020-04-30;5
05 Canarias;2020-04-30;1
06 Cantabria;2020-04-30;1
08 Castilla - La Mancha;2020-04-30;35
07 Castilla y León;2020-04-30;18
09 Cataluña;2020-04-30;86
18 Ceuta;2020-04-30;0
10 Comunitat Valenciana;2020-04-30;9
11 Extremadura;2020-04-30;5
12 Galicia;2020-04-30;7
13 Madrid, Comunidad de;2020-04-30;46
19 Melilla;2020-04-30;0
14 Murcia, Región de;2020-04-30;2
15 Navarra, Comunidad Foral de;2020-04-30;7
16 País Vasco;2020-04-30;16
17 Rioja, La;2020-04-30;1
01 Andalucía;2020-05-01;15
02 Aragón;2020-05-01;12
03 Asturias, Principado de;2020-05-01;6
04 Balears, Illes;2020-05-01;4
05 Canarias;2020-05-01;4
06 Cantabria;2020-05-01;1
08 Castilla - La Mancha;2020-05-01;36
07 Castilla y León;2020-05-01;18
09 Cataluña;2020-05-01;76
18 Ceuta;2020-05-01;0
10 Comunitat Valenciana;2020-05-01;13
11 Extremadura;2020-05-01;7
12 Galicia;2020-05-01;5
13 Madrid, Comunidad de;2020-05-01;70
19 Melilla;2020-05-01;0
14 Murcia, Región de;2020-05-01;0
15 Navarra, Comunidad Foral de;2020-05-01;2
16 País Vasco;2020-05-01;9
17 Rioja, La;2020-05-01;1
01 Andalucía;2020-05-02;3
02 Aragón;2020-05-02;0
03 Asturias, Principado de;2020-05-02;0
04 Balears, Illes;2020-05-02;0
05 Canarias;2020-05-02;0
06 Cantabria;2020-05-02;2
08 Castilla - La Mancha;2020-05-02;31
07 Castilla y León;2020-05-02;12
09 Cataluña;2020-05-02;48
18 Ceuta;2020-05-02;0
10 Comunitat Valenciana;2020-05-02;6
11 Extremadura;2020-05-02;2
12 Galicia;2020-05-02;6
13 Madrid, Comunidad de;2020-05-02;40
19 Melilla;2020-05-02;0
14 Murcia, Región de;2020-05-02;2
15 Navarra, Comunidad Foral de;2020-05-02;2
16 País Vasco;2020-05-02;8
17 Rioja, La;2020-05-02;1
01 Andalucía;2020-05-03;7
02 Aragón;2020-05-03;1
03 Asturias, Principado de;2020-05-03;4
04 Balears, Illes;2020-05-03;0
05 Canarias;2020-05-03;1
06 Cantabria;2020-05-03;2
08 Castilla - La Mancha;2020-05-03;25
07 Castilla y León;2020-05-03;18
09 Cataluña;2020-05-03;35
18 Ceuta;2020-05-03;0
10 Comunitat Valenciana;2020-05-03;5
11 Extremadura;2020-05-03;0
12 Galicia;2020-05-03;6
13 Madrid, Comunidad de;2020-05-03;44
19 Melilla;2020-05-03;0
14 Murcia, Región de;2020-05-03;0
15 Navarra, Comunidad Foral de;2020-05-03;4
16 País Vasco;2020-05-03;12
17 Rioja, La;2020-05-03;0
01 Andalucía;2020-05-04;4
02 Aragón;2020-05-04;8
03 Asturias, Principado de;2020-05-04;1
04 Balears, Illes;2020-05-04;1
05 Canarias;2020-05-04;1
06 Cantabria;2020-05-04;1
08 Castilla - La Mancha;2020-05-04;26
07 Castilla y León;2020-05-04;14
09 Cataluña;2020-05-04;50
18 Ceuta;2020-05-04;0
10 Comunitat Valenciana;2020-05-04;10
11 Extremadura;2020-05-04;2
12 Galicia;2020-05-04;4
13 Madrid, Comunidad de;2020-05-04;44
19 Melilla;2020-05-04;0
14 Murcia, Región de;2020-05-04;2
15 Navarra, Comunidad Foral de;2020-05-04;5
16 País Vasco;2020-05-04;12
17 Rioja, La;2020-05-04;1
01 Andalucía;2020-05-05;14
02 Aragón;2020-05-05;18
03 Asturias, Principado de;2020-05-05;3
04 Balears, Illes;2020-05-05;1
05 Canarias;2020-05-05;1
06 Cantabria;2020-05-05;1
08 Castilla - La Mancha;2020-05-05;31
07 Castilla y León;2020-05-05;15
09 Cataluña;2020-05-05;75
18 Ceuta;2020-05-05;0
10 Comunitat Valenciana;2020-05-05;12
11 Extremadura;2020-05-05;1
12 Galicia;2020-05-05;9
13 Madrid, Comunidad de;2020-05-05;46
19 Melilla;2020-05-05;0
14 Murcia, Región de;2020-05-05;0
15 Navarra, Comunidad Foral de;2020-05-05;5
16 País Vasco;2020-05-05;11
17 Rioja, La;2020-05-05;1
01 Andalucía;2020-05-06;13
02 Aragón;2020-05-06;12
03 Asturias, Principado de;2020-05-06;1
04 Balears, Illes;2020-05-06;2
05 Canarias;2020-05-06;1
06 Cantabria;2020-05-06;1
08 Castilla - La Mancha;2020-05-06;30
07 Castilla y León;2020-05-06;17
09 Cataluña;2020-05-06;49
18 Ceuta;2020-05-06;0
10 Comunitat Valenciana;2020-05-06;12
11 Extremadura;2020-05-06;4
12 Galicia;2020-05-06;3
13 Madrid, Comunidad de;2020-05-06;38
19 Melilla;2020-05-06;0
14 Murcia, Región de;2020-05-06;1
15 Navarra, Comunidad Foral de;2020-05-06;4
16 País Vasco;2020-05-06;19
17 Rioja, La;2020-05-06;1
01 Andalucía;2020-05-07;7
02 Aragón;2020-05-07;15
03 Asturias, Principado de;2020-05-07;1
04 Balears, Illes;2020-05-07;1
05 Canarias;2020-05-07;4
06 Cantabria;2020-05-07;1
08 Castilla - La Mancha;2020-05-07;36
07 Castilla y León;2020-05-07;12
09 Cataluña;2020-05-07;77
18 Ceuta;2020-05-07;0
10 Comunitat Valenciana;2020-05-07;6
11 Extremadura;2020-05-07;5
12 Galicia;2020-05-07;1
13 Madrid, Comunidad de;2020-05-07;48
19 Melilla;2020-05-07;0
14 Murcia, Región de;2020-05-07;0
15 Navarra, Comunidad Foral de;2020-05-07;4
16 País Vasco;2020-05-07;7
17 Rioja, La;2020-05-07;4
01 Andalucía;2020-05-08;16
02 Aragón;2020-05-08;8
03 Asturias, Principado de;2020-05-08;0
04 Balears, Illes;2020-05-08;5
05 Canarias;2020-05-08;0
06 Cantabria;2020-05-08;0
