2019-06-17;1620
2019-06-18;1551
2019-06-19;1611
2019-06-20;1547
2019-06-21;1477
2019-06-22;1462
2019-06-23;1496
2019-06-24;1571
2019-06-25;1575
2019-06-26;1634
2019-06-27;1637
2019-06-28;1667
2019-06-29;1631
2019-06-30;1695
2019-07-01;1653
2019-07-02;1526
2019-07-03;1537
2019-07-04;1538
2019-07-05;1570
2019-07-06;1643
2019-07-07;1536
2019-07-08;1447
2019-07-09;1514
2019-07-10;1451
2019-07-11;1616
2019-07-12;1570
2019-07-13;1529
2019-07-14;1434
2019-07-15;1412
2019-07-16;1474
2019-07-17;1535
2019-07-18;1550
2019-07-19;1574
2019-07-20;1615
2019-07-21;1450
2019-07-22;1566
2019-07-23;1618
2019-07-24;1702
2019-07-25;1861
2019-07-26;1868
2019-07-27;1544
2019-07-28;1474
2019-07-29;1452
2019-07-30;1467
2019-07-31;1415
2019-08-01;1502
2019-08-02;1533
2019-08-03;1509
2019-08-04;1494
2019-08-05;1493
2019-08-06;1563
2019-08-07;1517
2019-08-08;1509
2019-08-09;1631
2019-08-10;1474
2019-08-11;1411
2019-08-12;1441
2019-08-13;1427
2019-08-14;1457
2019-08-15;1456
2019-08-16;1487
2019-08-17;1512
2019-08-18;1461
2019-08-19;1461
2019-08-20;1502
2019-08-21;1524
2019-08-22;1407
2019-08-23;1586
2019-08-24;1570
2019-08-25;1566
2019-08-26;1582
2019-08-27;1653
2019-08-28;1641
2019-08-29;1587
2019-08-30;1632
2019-08-31;1475
2019-09-01;1510
2019-09-02;1476
2019-09-03;1488
2019-09-04;1526
2019-09-05;1416
2019-09-06;1473
2019-09-07;1517
2019-09-08;1469
2019-09-09;1522
2019-09-10;1525
2019-09-11;1551
2019-09-12;1544
2019-09-13;1593
2019-09-14;1520
2019-09-15;1545
2019-09-16;1619
2019-09-17;1613
2019-09-18;1479
2019-09-19;1548
2019-09-20;1648
2019-09-21;1652
2019-09-22;1589
2019-09-23;1527
2019-09-24;1469
2019-09-25;1556
2019-09-26;1610
2019-09-27;1526
2019-09-28;1566
2019-09-29;1528
2019-09-30;1577
2019-10-01;1629
2019-10-02;1608
2019-10-03;1606
2019-10-04;1596
2019-10-05;1584
2019-10-06;1598
2019-10-07;1598
2019-10-08;1624
2019-10-09;1589
2019-10-10;1621
2019-10-11;1665
2019-10-12;1626
2019-10-13;1644
2019-10-14;1670
2019-10-15;1641
2019-10-16;1669
2019-10-17;1593
2019-10-18;1620
2019-10-19;1606
2019-10-20;1625
2019-10-21;1618
2019-10-22;1609
2019-10-23;1669
2019-10-24;1650
2019-10-25;1699
2019-10-26;1631
2019-10-27;1582
2019-10-28;1624
2019-10-29;1610
2019-10-30;1663
2019-10-31;1670
2019-11-01;1704
2019-11-02;1720
2019-11-03;1658
2019-11-04;1718
2019-11-05;1629
2019-11-06;1710
2019-11-07;1729
2019-11-08;1624
2019-11-09;1784
2019-11-10;1631
