1975-12,28580
1975-11,23748
1975-10,22680
1975-09,20880
1975-08,22426
1975-07,23487
1975-06,21942
1975-05,23302
1975-04,24382
1975-03,26188
1975-02,24562
1975-01,36015
